Date,CANT
3/07/2008,19918
3/07/2008,19980
3/07/2008,17160
3/07/2008,34320
3/07/2008,18700
3/07/2008,18590
3/07/2008,37180
3/07/2008,19917.72
4/07/2008,19754
4/07/2008,54450
4/07/2008,18590
4/07/2008,19490
4/07/2008,19754
4/07/2008,18590
4/07/2008,18590
4/07/2008,39508
5/07/2008,58773.6
7/07/2008,19591.2
7/07/2008,313469.2
7/07/2008,69657.6
7/07/2008,17414.4
7/07/2008,17414.4
7/07/2008,17414.4
7/07/2008,17414.4
7/07/2008,17414.4
7/07/2008,17414.4
7/07/2008,17414.4
8/07/2008,19591.2
8/07/2008,97956
9/07/2008,18200
9/07/2008,118198
10/07/2008,19918
10/07/2008,36300
11/07/2008,18000
11/07/2008,18590
11/07/2008,19591.2
11/07/2008,39508
11/07/2008,19754
11/07/2008,37180
11/07/2008,18590
11/07/2008,18700
11/07/2008,17160
11/07/2008,58773.6
11/07/2008,12233
11/07/2008,17414.4
11/07/2008,11228.66
11/07/2008,54210
11/07/2008,59099
14/07/2008,261216
14/07/2008,17414.4
14/07/2008,17414.4
14/07/2008,17414.4
14/07/2008,17414.4
14/07/2008,17414.4
14/07/2008,17414.4
14/07/2008,17414.4
14/07/2008,18700
14/07/2008,34320
14/07/2008,19591.2
14/07/2008,17414.4
14/07/2008,17414.4
14/07/2008,69657.6
14/07/2008,17414.4
14/07/2008,39960
15/07/2008,97956
15/07/2008,19918
16/07/2008,19591.2
17/07/2008,39960
17/07/2008,34320
17/07/2008,18700
17/07/2008,34320
17/07/2008,17160
17/07/2008,18200
17/07/2008,37180
17/07/2008,18590
17/07/2008,121790
17/07/2008,19591.2
17/07/2008,18700
17/07/2008,17414.4
18/07/2008,21550
18/07/2008,41141
18/07/2008,61058
18/07/2008,19490
18/07/2008,18590
19/07/2008,58773.6
21/07/2008,330873.6
21/07/2008,121900.8
21/07/2008,17414.4
21/07/2008,17414.4
21/07/2008,17414.4
21/07/2008,17414.4
21/07/2008,19591.2
21/07/2008,17414.4
21/07/2008,17414.4
21/07/2008,17414.4
22/07/2008,19917.72
22/07/2008,78365
22/07/2008,39509
22/07/2008,38402
22/07/2008,18788.4
22/07/2008,90750
22/07/2008,18200
23/07/2008,80486
24/07/2008,19490
24/07/2008,18590
24/07/2008,19591
24/07/2008,18700
24/07/2008,34320
24/07/2008,18700
24/07/2008,71460
24/07/2008,74360
24/07/2008,58773.6
24/07/2008,39960
25/07/2008,19754
25/07/2008,75461
25/07/2008,400531.2
25/07/2008,52243.2
25/07/2008,19591.2
25/07/2008,17414.4
25/07/2008,17414.4
25/07/2008,19754
25/07/2008,18321
26/07/2008,59735
28/07/2008,18788.4
30/07/2008,97956
31/07/2008,78690
31/07/2008,39508.92
31/07/2008,58660
31/07/2008,17414.4
31/07/2008,19591.2
31/07/2008,17414
31/07/2008,18590
31/07/2008,18590
31/07/2008,18200
31/07/2008,58773.6
31/07/2008,34320
31/07/2008,19490
1/08/2008,59099
1/08/2008,19754
1/08/2008,18393
1/08/2008,17414.4
1/08/2008,17414.4
1/08/2008,18700
1/08/2008,51480
1/08/2008,74360
1/08/2008,18590
1/08/2008,226387.2
1/08/2008,17414.4
1/08/2008,104486.4
1/08/2008,58773.6
1/08/2008,19754
3/08/2008,17414.4
5/08/2008,19754.46
5/08/2008,75970
5/08/2008,97956
5/08/2008,18788.4
5/08/2008,19591.2
6/08/2008,17414.4
6/08/2008,78527
7/08/2008,18590
7/08/2008,17414.4
7/08/2008,19591.2
7/08/2008,18200
7/08/2008,18590
7/08/2008,19490
7/08/2008,18285.12
8/08/2008,58660
8/08/2008,34320
8/08/2008,18700
8/08/2008,68640
8/08/2008,74360
8/08/2008,18590
8/08/2008,78690
8/08/2008,39835.44
8/08/2008,79016
8/08/2008,19754
8/08/2008,19591
11/08/2008,18150
11/08/2008,54311.16
12/08/2008,19591.2
12/08/2008,18788.4
12/08/2008,278630.4
12/08/2008,17414.4
12/08/2008,17414.4
12/08/2008,17414.4
12/08/2008,117547
12/08/2008,156729.6
12/08/2008,17414.4
12/08/2008,39781
13/08/2008,116863.8
13/08/2008,17980
13/08/2008,17414.4
14/08/2008,18200
14/08/2008,19591.2
14/08/2008,78853
14/08/2008,39835.44
14/08/2008,19573.06
15/08/2008,18590
15/08/2008,58936
15/08/2008,19754
15/08/2008,17414.4
15/08/2008,19980
15/08/2008,18700
15/08/2008,74360
15/08/2008,18590
16/08/2008,39182.4
16/08/2008,19430.64
18/08/2008,19591.2
18/08/2008,38680
18/08/2008,85800
18/08/2008,59753
19/08/2008,39182.4
19/08/2008,313459.2
19/08/2008,191558.4
19/08/2008,17414.4
19/08/2008,97956
19/08/2008,78376
21/08/2008,87532.5
21/08/2008,16700.8
21/08/2008,18590
21/08/2008,18590
21/08/2008,98118
21/08/2008,18067
21/08/2008,39508
21/08/2008,18788.4
21/08/2008,39835.44
21/08/2008,19754
21/08/2008,18200
22/08/2008,74360
22/08/2008,18700
22/08/2008,17414.4
22/08/2008,58773.6
22/08/2008,19917.72
22/08/2008,18393.96
22/08/2008,18590
22/08/2008,51480
22/08/2008,19591.2
25/08/2008,19591.2
25/08/2008,17414.4
25/08/2008,17414
25/08/2008,39960
25/08/2008,34320
25/08/2008,365702.4
25/08/2008,174144
25/08/2008,18700
26/08/2008,19101.42
26/08/2008,99589
27/08/2008,39835.44
27/08/2008,18200
27/08/2008,97956
27/08/2008,19591
27/08/2008,19754
27/08/2008,78690
27/08/2008,98281
28/08/2008,17414.4
28/08/2008,19264.68
28/08/2008,18590
28/08/2008,18788.4
28/08/2008,19591.2
28/08/2008,98444
28/08/2008,17414.4
29/08/2008,18700
29/08/2008,92950
29/08/2008,58773.6
29/08/2008,35970
29/08/2008,34320
29/08/2008,19591.2
1/09/2008,17414.4
1/09/2008,19917.72
1/09/2008,39960
1/09/2008,18700
1/09/2008,69657.6
1/09/2008,17414.4
1/09/2008,17414.4
1/09/2008,17414.4
1/09/2008,17414.4
1/09/2008,17414
1/09/2008,17414.4
1/09/2008,17414.4
1/09/2008,313459.2
1/09/2008,34320
1/09/2008,17414
2/09/2008,19114.92
2/09/2008,99589
3/09/2008,19917.72
3/09/2008,19591
3/09/2008,97956
4/09/2008,18590
4/09/2008,18788.4
4/09/2008,18788.4
4/09/2008,59753.16
4/09/2008,59099
4/09/2008,19591.2
4/09/2008,17414.4
4/09/2008,17414.4
4/09/2008,17414.4
4/09/2008,17414
4/09/2008,18200
4/09/2008,19591.2
5/09/2008,19591
5/09/2008,19754
5/09/2008,19591
5/09/2008,98444
5/09/2008,18700
5/09/2008,18700
5/09/2008,37180
5/09/2008,17160
5/09/2008,54450
5/09/2008,39182.4
5/09/2008,58773.6
5/09/2008,39960
5/09/2008,51480
8/09/2008,19917.72
8/09/2008,121900.8
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,15600
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,17414.4
8/09/2008,348288
9/09/2008,17414.4
9/09/2008,17414.4
9/09/2008,17000
9/09/2008,17414
9/09/2008,17414.4
9/09/2008,117547
9/09/2008,79671
9/09/2008,17414.4
9/09/2008,17414.4
10/09/2008,19114.92
10/09/2008,19591.2
11/09/2008,58773.6
11/09/2008,18590
11/09/2008,18590
11/09/2008,59753.16
11/09/2008,18200
11/09/2008,19591.2
11/09/2008,17414.4
11/09/2008,18200
11/09/2008,17414.4
11/09/2008,18611.64
11/09/2008,58773.6
12/09/2008,39345
12/09/2008,39182
12/09/2008,98607
12/09/2008,19754
12/09/2008,19980
12/09/2008,17160
12/09/2008,92950
12/09/2008,17160
12/09/2008,17414
12/09/2008,17414
12/09/2008,18700
12/09/2008,18590
13/09/2008,36300
14/09/2008,19980
14/09/2008,68640
15/09/2008,19591.2
15/09/2008,17414.4
15/09/2008,17414.4
15/09/2008,10448.64
15/09/2008,97956
15/09/2008,18200
15/09/2008,17414.4
15/09/2008,17414.4
15/09/2008,17414.4
15/09/2008,17414.4
15/09/2008,17414.4
15/09/2008,17414.4
15/09/2008,17414.4
16/09/2008,17446
16/09/2008,79671
17/09/2008,19591.2
17/09/2008,19591.2
17/09/2008,18005
17/09/2008,17414.4
18/09/2008,59753.16
18/09/2008,17940
18/09/2008,39345
18/09/2008,39182.4
18/09/2008,18200
18/09/2008,17414
18/09/2008,19754
18/09/2008,19754
18/09/2008,36300
19/09/2008,17414.4
19/09/2008,19980
19/09/2008,18700
19/09/2008,19591.2
19/09/2008,74360
19/09/2008,18590
19/09/2008,18590
19/09/2008,19490
19/09/2008,34320
19/09/2008,18590
19/09/2008,18590
19/09/2008,19490
20/09/2008,18700
20/09/2008,51480
20/09/2008,58773.6
20/09/2008,19980
22/09/2008,17446
23/09/2008,17414.4
23/09/2008,18005
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,17414.4
23/09/2008,156729.6
23/09/2008,17414.4
23/09/2008,97956
23/09/2008,79308.08
23/09/2008,18200
23/09/2008,99589
25/09/2008,79016
25/09/2008,39215
25/09/2008,18590
25/09/2008,18590
25/09/2008,19980
25/09/2008,17160
25/09/2008,18590
25/09/2008,19591.2
25/09/2008,18590
25/09/2008,19490
25/09/2008,74360
25/09/2008,39345
26/09/2008,17414.4
26/09/2008,17414.4
26/09/2008,36300
26/09/2008,58773.6
26/09/2008,78364.8
26/09/2008,19591.2
29/09/2008,17414.4
29/09/2008,17446
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,19980
29/09/2008,18700
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,17414.4
29/09/2008,69657.6
29/09/2008,17414.4
29/09/2008,51480
30/09/2008,99589
30/09/2008,97956
1/10/2008,19591.2
1/10/2008,17414.4
1/10/2008,17414.4
1/10/2008,18590
1/10/2008,18590
1/10/2008,19490
1/10/2008,18005
1/10/2008,58773.6
1/10/2008,78364.8
2/10/2008,19591.2
2/10/2008,19591
2/10/2008,17414.22
2/10/2008,59753.16
2/10/2008,18200
2/10/2008,14755
2/10/2008,36300
3/10/2008,39508
3/10/2008,54400.5
3/10/2008,19591
3/10/2008,17160
3/10/2008,74360
3/10/2008,18590
3/10/2008,39960
5/10/2008,18700
5/10/2008,34320
6/10/2008,17446
6/10/2008,59753
6/10/2008,17414.4
6/10/2008,87072
6/10/2008,17414.4
6/10/2008,17414.4
6/10/2008,17414.4
6/10/2008,17414.4
6/10/2008,17251
6/10/2008,226387.2
6/10/2008,17414.4
6/10/2008,19591.2
7/10/2008,78365
7/10/2008,19591.2
7/10/2008,35400
7/10/2008,53467
7/10/2008,19754.46
7/10/2008,19591.2
7/10/2008,72691
7/10/2008,58447.08
9/10/2008,35557.5
9/10/2008,18590
9/10/2008,19917.72
9/10/2008,18200
9/10/2008,18200
9/10/2008,18590
9/10/2008,18200
9/10/2008,19490
10/10/2008,19917.72
10/10/2008,55770
10/10/2008,18590
10/10/2008,18590
10/10/2008,34320
13/10/2008,52243.2
13/10/2008,17414.4
13/10/2008,18700
13/10/2008,39182.4
13/10/2008,19591.2
13/10/2008,17414.4
13/10/2008,17414.4
13/10/2008,17414.4
13/10/2008,226387.2
13/10/2008,17414.4
13/10/2008,34320
14/10/2008,17251
14/10/2008,17446
14/10/2008,17414.4
15/10/2008,19591.2
15/10/2008,97956
15/10/2008,37290
15/10/2008,118980
15/10/2008,36057
15/10/2008,37291
16/10/2008,18590
16/10/2008,18590
16/10/2008,19490
16/10/2008,19591.2
16/10/2008,19591.2
16/10/2008,88500
16/10/2008,39182.4
17/10/2008,59753.16
17/10/2008,17160
17/10/2008,55770
17/10/2008,18590
17/10/2008,18200
17/10/2008,19980
17/10/2008,18590
17/10/2008,19591.2
18/10/2008,18700
18/10/2008,34320
18/10/2008,39835.44
18/10/2008,58773.6
18/10/2008,19980
20/10/2008,17414.4
20/10/2008,17414.4
20/10/2008,17414.4
20/10/2008,17414.4
20/10/2008,17446
20/10/2008,208972.8
20/10/2008,104486.4
21/10/2008,58773.6
21/10/2008,17251
21/10/2008,99589
21/10/2008,18200
21/10/2008,19917.72
21/10/2008,18200
21/10/2008,19591.2
22/10/2008,117547
23/10/2008,18590
23/10/2008,18590
23/10/2008,18590
23/10/2008,19490
23/10/2008,17414
23/10/2008,18200
23/10/2008,18200
23/10/2008,58773.6
23/10/2008,51480
23/10/2008,18590
23/10/2008,19490
23/10/2008,74360
23/10/2008,19591.2
23/10/2008,53100
23/10/2008,35400
24/10/2008,17414.4
24/10/2008,19917.72
24/10/2008,17414.4
24/10/2008,19591.2
24/10/2008,18150
25/10/2008,39960
25/10/2008,18700
25/10/2008,34320
27/10/2008,17446
27/10/2008,226387.2
27/10/2008,17414.4
27/10/2008,17414.4
27/10/2008,17700
27/10/2008,121900.8
28/10/2008,17251
28/10/2008,58555.92
28/10/2008,18590
28/10/2008,18590
28/10/2008,18590
28/10/2008,18788.4
28/10/2008,97956
28/10/2008,78836
28/10/2008,19591.2
29/10/2008,18200
29/10/2008,18200
29/10/2008,18200
29/10/2008,19591.2
29/10/2008,36300
29/10/2008,39835.44
29/10/2008,18200
29/10/2008,19591.2
30/10/2008,53100
30/10/2008,53100
30/10/2008,37291
30/10/2008,19591.2
30/10/2008,37676.78
30/10/2008,17160
30/10/2008,92950
30/10/2008,19591.2
30/10/2008,39960
31/10/2008,18700
31/10/2008,68640
3/11/2008,17446
3/11/2008,208972.8
3/11/2008,17414.4
3/11/2008,17414.4
3/11/2008,87072
3/11/2008,17414.4
4/11/2008,97956
4/11/2008,17251
4/11/2008,19591.2
4/11/2008,79598
4/11/2008,58773.6
5/11/2008,39835.44
5/11/2008,18200
5/11/2008,18200
5/11/2008,19591.2
5/11/2008,17414.4
5/11/2008,18590
5/11/2008,18590
5/11/2008,19490
5/11/2008,18590
5/11/2008,18200
6/11/2008,105914
6/11/2008,17414
6/11/2008,17414
6/11/2008,19591.2
6/11/2008,35400
6/11/2008,77421.52
7/11/2008,39835.44
7/11/2008,74360
7/11/2008,18590
7/11/2008,68640
7/11/2008,18700
7/11/2008,17160
7/11/2008,39960
8/11/2008,69657.6
8/11/2008,17414.4
8/11/2008,174144
10/11/2008,17446
10/11/2008,19490
10/11/2008,19591.2
10/11/2008,17414.4
11/11/2008,19591.2
11/11/2008,99534
11/11/2008,58773.6
11/11/2008,17251
12/11/2008,19591.2
12/11/2008,39835.44
12/11/2008,18200
12/11/2008,18200
12/11/2008,18200
13/11/2008,97956
13/11/2008,55770
13/11/2008,39960
13/11/2008,17160
13/11/2008,18590
13/11/2008,68640
13/11/2008,70800
13/11/2008,17414
13/11/2008,19591.2
13/11/2008,18590
13/11/2008,18590
13/11/2008,19490
13/11/2008,17414.4
13/11/2008,39182.4
13/11/2008,35400
13/11/2008,19490
13/11/2008,18700
13/11/2008,18590
13/11/2008,35332
14/11/2008,19591.2
14/11/2008,19591.2
14/11/2008,39835.44
14/11/2008,19591.2
17/11/2008,17446
17/11/2008,226387.2
17/11/2008,104486.4
17/11/2008,17414.4
17/11/2008,19591.2
18/11/2008,17251
18/11/2008,58773.6
18/11/2008,17440.4
18/11/2008,97956
18/11/2008,99371
18/11/2008,39182.4
19/11/2008,39835.44
19/11/2008,18200
19/11/2008,18200
19/11/2008,53100
19/11/2008,17700
19/11/2008,53100
19/11/2008,18200
19/11/2008,34828
19/11/2008,18200
20/11/2008,18590
20/11/2008,19591.2
20/11/2008,19591.2
20/11/2008,18590
20/11/2008,18590
20/11/2008,18176.28
21/11/2008,39960
21/11/2008,74360
21/11/2008,18700
21/11/2008,34320
21/11/2008,18590
22/11/2008,19591.2
24/11/2008,17414.4
24/11/2008,87072
24/11/2008,17414.4
24/11/2008,58773.6
24/11/2008,208972.8
24/11/2008,17414.4
24/11/2008,17446
25/11/2008,17414.4
25/11/2008,17051.6
25/11/2008,39835.44
25/11/2008,17098
25/11/2008,99589
26/11/2008,18200
26/11/2008,18200
26/11/2008,18200
26/11/2008,39835.44
26/11/2008,34828
26/11/2008,54450
26/11/2008,35400
26/11/2008,78365
27/11/2008,18590
27/11/2008,88500
27/11/2008,19591
28/11/2008,39960
28/11/2008,18700
28/11/2008,78364.8
28/11/2008,139315.2
28/11/2008,17414.4
28/11/2008,208972.8
28/11/2008,68640
28/11/2008,92950
29/11/2008,18590
29/11/2008,18590
1/12/2008,17446
2/12/2008,17040
9/12/2008,17446
9/12/2008,17040
16/12/2008,17040
16/12/2008,19917.72
22/12/2008,17446
22/12/2008,17040
29/12/2008,17446
30/12/2008,17040
1/12/2008,58773.6
2/12/2008,159197
2/12/2008,97956
3/12/2008,18200
3/12/2008,39835.44
3/12/2008,53250
3/12/2008,34080
3/12/2008,39182
3/12/2008,90391
3/12/2008,18200
3/12/2008,54450
3/12/2008,19591.2
3/12/2008,17414.4
4/12/2008,18590
4/12/2008,18590
4/12/2008,18590
4/12/2008,78364.8
5/12/2008,39960
5/12/2008,92950
5/12/2008,17160
5/12/2008,68640
5/12/2008,18700
5/12/2008,19591.2
5/12/2008,156729.6
5/12/2008,87072
5/12/2008,17414.4
5/12/2008,17414.4
5/12/2008,17414.4
9/12/2008,78364.8
9/12/2008,17414.4
10/12/2008,159342
10/12/2008,117547
10/12/2008,72854
10/12/2008,19591.2
10/12/2008,19591.2
10/12/2008,18590
10/12/2008,18200
10/12/2008,59753.16
10/12/2008,18590
11/12/2008,147810
11/12/2008,17414
11/12/2008,18200
11/12/2008,18590
11/12/2008,19490
11/12/2008,54450
11/12/2008,19980
11/12/2008,17160
11/12/2008,74360
11/12/2008,18590
11/12/2008,18700
11/12/2008,68640
12/12/2008,78364.8
12/12/2008,121900.8
12/12/2008,52243.2
12/12/2008,17414.4
12/12/2008,17414.4
15/12/2008,17414.4
16/12/2008,58773.6
16/12/2008,17414.4
16/12/2008,17414.4
16/12/2008,19500
16/12/2008,99588.6
16/12/2008,17414.4
16/12/2008,139152
16/12/2008,17414
16/12/2008,69680
16/12/2008,117547
16/12/2008,148533
17/12/2008,19591.2
17/12/2008,78364.8
18/12/2008,37741.2
18/12/2008,19591.2
18/12/2008,17700
18/12/2008,18590
18/12/2008,18590
18/12/2008,18590
19/12/2008,68640
19/12/2008,18700
19/12/2008,74360
19/12/2008,18590
19/12/2008,39960
19/12/2008,17160
19/12/2008,19490
19/12/2008,19591.2
19/12/2008,17414.4
19/12/2008,191558.4
19/12/2008,87072
19/12/2008,17414.4
22/12/2008,117547
23/12/2008,119505.44
23/12/2008,17414
23/12/2008,58773.6
23/12/2008,90391
23/12/2008,139261
23/12/2008,19500
23/12/2008,17414.4
24/12/2008,19591.2
24/12/2008,19591.2
26/12/2008,19490
26/12/2008,18590
26/12/2008,18590
26/12/2008,19980
26/12/2008,18700
26/12/2008,74360
26/12/2008,18590
26/12/2008,68640
26/12/2008,147436
26/12/2008,54450
26/12/2008,78364.8
26/12/2008,174144
26/12/2008,121900.8
26/12/2008,17414.4
27/12/2008,17160
29/12/2008,17414.4
29/12/2008,19591.2
29/12/2008,97956
29/12/2008,139152
30/12/2008,77040.58
30/12/2008,34828.8
30/12/2008,90554
30/12/2008,166646
30/12/2008,119506.32
30/12/2008,19500
30/12/2008,19918
30/12/2008,17160
30/12/2008,18700
30/12/2008,68640
30/12/2008,19980
30/12/2008,74360
30/12/2008,18590
30/12/2008,36300
31/12/2008,18176.28
6/01/2009,17446
6/01/2009,19917.72
6/01/2009,17040
12/01/2009,17446
12/01/2009,17040
12/01/2009,39835.44
19/01/2009,17040
19/01/2009,19553.04
19/01/2009,19917.72
26/01/2009,17160
26/01/2009,16754
26/01/2009,19591.2
5/01/2009,78364.8
5/01/2009,18590
5/01/2009,18590
5/01/2009,18590
5/01/2009,19490
5/01/2009,117547
5/01/2009,174144
5/01/2009,17414.4
5/01/2009,121900.8
5/01/2009,17414.4
5/01/2009,19591.2
6/01/2009,78364.8
6/01/2009,119506.32
6/01/2009,119107
6/01/2009,34828
6/01/2009,92136
6/01/2009,39345
6/01/2009,144838
6/01/2009,17414.4
8/01/2009,72600
8/01/2009,19490
8/01/2009,18590
8/01/2009,18590
8/01/2009,18590
8/01/2009,19490
9/01/2009,51480
9/01/2009,17160
9/01/2009,55770
9/01/2009,18590
9/01/2009,19980
9/01/2009,18590
9/01/2009,17160
9/01/2009,18176.28
10/01/2009,78364.8
10/01/2009,19591.2
12/01/2009,191558.4
12/01/2009,69657.6
12/01/2009,17414.4
12/01/2009,17414.4
12/01/2009,17414.4
12/01/2009,17414.4
12/01/2009,39182.4
12/01/2009,17414.4
13/01/2009,117547
13/01/2009,19500
13/01/2009,99588.6
13/01/2009,119506
13/01/2009,70800
13/01/2009,17414.4
14/01/2009,18590
14/01/2009,18590
14/01/2009,19591.2
15/01/2009,108091
15/01/2009,17414
15/01/2009,39960
15/01/2009,74360
15/01/2009,18590
15/01/2009,72600
15/01/2009,18590
15/01/2009,18590
15/01/2009,18590
15/01/2009,19490
15/01/2009,19591.2
16/01/2009,19490
16/01/2009,35114
16/01/2009,39182.4
16/01/2009,17414.4
16/01/2009,243801.6
16/01/2009,17414.4
16/01/2009,17414.4
16/01/2009,17414.4
16/01/2009,17414.4
16/01/2009,17414.4
16/01/2009,17414.4
16/01/2009,17414.4
16/01/2009,17414.4
17/01/2009,77167.56
19/01/2009,19591.2
19/01/2009,88359
19/01/2009,98866.8
20/01/2009,19591.2
20/01/2009,139424
20/01/2009,188509
20/01/2009,17414
21/01/2009,19591.2
21/01/2009,19591.2
21/01/2009,117547
21/01/2009,119506.32
21/01/2009,39000
22/01/2009,18590
22/01/2009,19490
22/01/2009,19490
22/01/2009,19490
22/01/2009,18590
22/01/2009,18590
22/01/2009,18590
22/01/2009,18590
22/01/2009,18590
22/01/2009,18590
22/01/2009,19980
22/01/2009,34320
22/01/2009,92950
22/01/2009,17414.4
22/01/2009,78364.8
23/01/2009,69657.6
23/01/2009,17414.4
23/01/2009,261216
23/01/2009,17414.4
23/01/2009,17414.4
26/01/2009,98282.52
26/01/2009,135267
27/01/2009,179259.5
27/01/2009,117547
28/01/2009,19490
28/01/2009,19591.2
28/01/2009,19591.2
28/01/2009,19490
28/01/2009,39000
28/01/2009,139424.04
29/01/2009,19490
29/01/2009,18590
29/01/2009,72600
29/01/2009,17414
29/01/2009,17700
29/01/2009,19519.2
29/01/2009,106200
30/01/2009,19591.2
30/01/2009,39960
30/01/2009,34320
30/01/2009,17160
30/01/2009,92950
30/01/2009,18590
30/01/2009,18590
30/01/2009,17160
30/01/2009,17160
30/01/2009,88500
30/01/2009,78364.8
30/01/2009,19591.2
30/01/2009,19591.2
30/01/2009,17414.4
30/01/2009,34828.8
30/01/2009,139315.2
30/01/2009,17414.4
30/01/2009,17414.4
30/01/2009,17414.4
31/01/2009,18590
31/01/2009,18590
31/01/2009,18590
31/01/2009,18590
2/02/2009,16754
2/02/2009,19591.2
2/02/2009,110145
2/02/2009,17160
2/02/2009,19917.72
2/02/2009,98119.26
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,94499
3/02/2009,137138
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,17414.4
3/02/2009,34828
4/02/2009,139424
4/02/2009,19490
4/02/2009,18590
4/02/2009,18590
4/02/2009,18590
4/02/2009,19500
4/02/2009,18590
4/02/2009,18590
4/02/2009,17414
4/02/2009,17414.4
4/02/2009,19500
4/02/2009,19490
4/02/2009,18590
4/02/2009,119506.32
5/02/2009,19591.2
5/02/2009,77621.06
6/02/2009,17160
6/02/2009,72751
6/02/2009,35400
6/02/2009,36300
6/02/2009,37180
6/02/2009,69657.6
6/02/2009,17414.4
6/02/2009,17414.4
6/02/2009,243801.6
6/02/2009,19980
6/02/2009,34320
6/02/2009,92950
6/02/2009,17414.4
9/02/2009,19591.2
9/02/2009,16754
9/02/2009,19917.72
9/02/2009,17160
10/02/2009,17414.4
10/02/2009,116603.92
10/02/2009,19591.2
10/02/2009,19591.2
10/02/2009,17414.4
10/02/2009,52243.2
10/02/2009,34828.8
10/02/2009,34828.8
10/02/2009,137138.4
10/02/2009,141600
10/02/2009,159341.76
10/02/2009,112036
11/02/2009,18590
11/02/2009,18590
11/02/2009,18590
11/02/2009,19490
11/02/2009,18590
11/02/2009,19490
11/02/2009,18590
11/02/2009,72600
12/02/2009,54991
12/02/2009,17414.4
12/02/2009,59262
12/02/2009,19591.2
13/02/2009,34320
13/02/2009,19500
13/02/2009,18460
13/02/2009,76169.86
13/02/2009,34320
13/02/2009,18590
13/02/2009,17305
13/02/2009,79670.88
13/02/2009,19591
13/02/2009,39835.44
13/02/2009,39960
13/02/2009,92950
16/02/2009,261216
16/02/2009,52243.2
16/02/2009,15600
16/02/2009,17414.4
16/02/2009,97139.7
16/02/2009,34828.8
17/02/2009,15740
17/02/2009,125791
17/02/2009,137138.4
17/02/2009,19591.2
17/02/2009,139424
18/02/2009,54450
18/02/2009,19591.2
18/02/2009,17414.4
18/02/2009,19591.2
19/02/2009,18590
19/02/2009,76206.14
19/02/2009,18590
19/02/2009,19500
19/02/2009,19500
19/02/2009,19591.2
19/02/2009,18590
19/02/2009,18590
19/02/2009,184727
19/02/2009,139424.04
20/02/2009,17414
20/02/2009,51480
20/02/2009,34320
20/02/2009,39960
20/02/2009,18150
20/02/2009,92950
20/02/2009,37180
20/02/2009,19591.2
21/02/2009,19490
21/02/2009,18590
21/02/2009,19490
23/02/2009,98609.04
23/02/2009,59753
23/02/2009,69657.6
23/02/2009,52243.2
23/02/2009,17414.4
23/02/2009,17414.4
23/02/2009,17414.4
23/02/2009,226387.2
23/02/2009,19591.2
24/02/2009,15740
24/02/2009,17196.48
24/02/2009,137138.4
24/02/2009,19591.2
25/02/2009,19500
25/02/2009,19500
25/02/2009,125791
26/02/2009,36300
26/02/2009,19591.2
26/02/2009,17414.4
26/02/2009,17414
26/02/2009,18590
26/02/2009,19490
26/02/2009,19490
26/02/2009,77348.96
26/02/2009,18590
26/02/2009,53100
26/02/2009,18590
26/02/2009,19591.2
27/02/2009,39960
27/02/2009,51480
27/02/2009,111540
27/02/2009,17414.4
27/02/2009,17414.4
27/02/2009,34320
27/02/2009,18590
27/02/2009,72691
27/02/2009,88118
28/02/2009,59753
2/03/2009,79670.88
2/03/2009,19591.2
2/03/2009,97121.56
2/03/2009,208972.8
3/03/2009,110315.52
3/03/2009,15600
3/03/2009,15740
3/03/2009,19591.2
3/03/2009,104486.4
3/03/2009,17414.4
3/03/2009,156730
3/03/2009,19591.2
3/03/2009,19591.2
4/03/2009,19591.2
